"year","number","name","seasonal.status","Municipality","total_docks","station.id","n_institutions_1km","n_mbta_1km","Lat","Long","population","month","avg_TMIN","avg_TMAX","avg_precip","total_trips","membership_total"
2022,"B32023","MLK Blvd at Washington St","Year Round","Boston",15,197,1,9,42.32143814,-71.09126061,653243,8,68.1,85.2,0.05,18,16
2022,"B32023","MLK Blvd at Washington St","Year Round","Boston",15,197,1,9,42.32143814,-71.09126061,653243,9,58.2,72.2,0.09,18,16
2022,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,653243,6,59.6,76.2,0.08,10,9
2022,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,653243,7,68.5,86.5,0.02,10,9
2022,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,653243,8,68.1,85.2,0.05,10,9
2022,"B32025","Uphams Corner T Stop - Magnolia St at Dudley St","Winter Storage","Boston",15,199,0,7,42.31869734,-71.06978148,653243,9,58.2,72.2,0.09,10,9
2022,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,653243,6,59.6,76.2,0.08,49,42
2022,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,653243,7,68.5,86.5,0.02,49,42
2022,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,653243,8,68.1,85.2,0.05,49,42
2022,"B32026","Washington St at Melnea Cass Blvd","Year Round","Boston",19,200,1,17,42.332817,-71.081198,653243,9,58.2,72.2,0.09,49,42
2022,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,653243,6,59.6,76.2,0.08,21,15
2022,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,653243,7,68.5,86.5,0.02,21,15
2022,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,653243,8,68.1,85.2,0.05,21,15
2022,"B32027","NCAAA - Walnut Ave at Crawford St","Year Round","Boston",15,201,0,8,42.316902,-71.091946,653243,9,58.2,72.2,0.09,21,15
2022,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,653243,6,59.6,76.2,0.08,10,8
2022,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,653243,7,68.5,86.5,0.02,10,8
2022,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,653243,8,68.1,85.2,0.05,10,8
2022,"B32028","Grove Hall Library - 41 Geneva Ave","Year Round","Boston",15,202,0,6,42.30791,-71.080952,653243,9,58.2,72.2,0.09,10,8
2022,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,653243,6,59.6,76.2,0.08,8,8
2022,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,653243,7,68.5,86.5,0.02,8,8
2022,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,653243,8,68.1,85.2,0.05,8,8
2022,"B32029","Columbia Rd at Ceylon St","Year Round","Boston",15,203,0,5,42.309572,-71.0729,653243,9,58.2,72.2,0.09,8,8
2022,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,653243,6,59.6,76.2,0.08,22,21
2022,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,653243,7,68.5,86.5,0.02,22,21
2022,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,653243,8,68.1,85.2,0.05,22,21
2022,"B32030","Walnut Ave at Warren St","Winter Storage","Boston",15,204,0,9,42.324081,-71.083235,653243,9,58.2,72.2,0.09,22,21
2022,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,653243,6,59.6,76.2,0.08,17,14
2022,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,653243,7,68.5,86.5,0.02,17,14
2022,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,653243,8,68.1,85.2,0.05,17,14
2022,"B32031","Bowdoin St at Quincy St","Year Round","Boston",15,205,1,5,42.30785224,-71.06512249,653243,9,58.2,72.2,0.09,17,14
2022,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,653243,6,59.6,76.2,0.08,134,103
2022,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,653243,7,68.5,86.5,0.02,134,103
2022,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,653243,8,68.1,85.2,0.05,134,103
2022,"B32032","Government Center - Cambridge St at Court St","Year Round","Boston",35,206,7,35,42.3598254,-71.05979576,653243,9,58.2,72.2,0.09,134,103
2022,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,653243,6,59.6,76.2,0.08,133,103
2022,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,653243,7,68.5,86.5,0.02,133,103
2022,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,653243,8,68.1,85.2,0.05,133,103
2022,"B32033","Huntington Ave at Mass Art","Year Round","Boston",15,331,8,18,42.33658555,-71.09886996,653243,9,58.2,72.2,0.09,133,103
2022,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,653243,6,59.6,76.2,0.08,290,209
2022,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,653243,7,68.5,86.5,0.02,290,209
2022,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,653243,8,68.1,85.2,0.05,290,209
2022,"B32034","Boylston St at Jersey St","Year Round","Boston",15,342,9,21,42.34465063,-71.09732501,653243,9,58.2,72.2,0.09,290,209
2022,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,653243,6,59.6,76.2,0.08,63,38
2022,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,653243,7,68.5,86.5,0.02,63,38
2022,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,653243,8,68.1,85.2,0.05,63,38
2022,"B32035","Cleveland Circle","Year Round","Boston",15,346,0,3,42.33554308,-71.1506152,653243,9,58.2,72.2,0.09,63,38
2022,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,653243,6,59.6,76.2,0.08,116,84
2022,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,653243,7,68.5,86.5,0.02,116,84
2022,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,653243,8,68.1,85.2,0.05,116,84
2022,"B32036","One Brigham Circle","Year Round","Boston",15,359,6,12,42.3339227,-71.10446509,653243,9,58.2,72.2,0.09,116,84
2022,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,653243,6,59.6,76.2,0.08,264,209
2022,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,653243,7,68.5,86.5,0.02,264,209
2022,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,653243,8,68.1,85.2,0.05,264,209
2022,"B32037","Deerfield St at Commonwealth Ave","Year Round","Boston",19,361,4,16,42.34924377,-71.0972821,653243,9,58.2,72.2,0.09,264,209
2022,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,653243,6,59.6,76.2,0.08,47,39
2022,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,653243,7,68.5,86.5,0.02,47,39
2022,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,653243,8,68.1,85.2,0.05,47,39
2022,"B32055","Bartlett St at John Elliot Sq","Year Round","Boston",15,360,2,9,42.3294633,-71.0901582,653243,9,58.2,72.2,0.09,47,39
2022,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,653243,6,59.6,76.2,0.08,189,102
2022,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,653243,7,68.5,86.5,0.02,189,102
2022,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,653243,8,68.1,85.2,0.05,189,102
2022,"B32056","Tremont St at Hamilton Pl","Year Round","Boston",19,374,8,37,42.35668335,-71.06166646,653243,9,58.2,72.2,0.09,189,102
2022,"B32057","Blue Hill Ave at Southwood St","Winter Storage","Boston",15,368,0,5,42.31786021,-71.07798629,653243,6,59.6,76.2,0.08,15,12
2022,"B32057","Blue Hill Ave at Southwood St","Winter Storage","Boston",15,368,0,5,42.31786021,-71.07798629,653243,7,68.5,86.5,0.02,15,12
2022,"B32057","Blue Hill Ave at Southwood St","Winter Storage","Boston",15,368,0,5,42.31786021,-71.07798629,653243,8,68.1,85.2,0.05,15,12
2022,"B32057","Blue Hill Ave at Southwood St","Winter Storage","Boston",15,368,0,5,42.31786021,-71.07798629,653243,9,58.2,72.2,0.09,15,12
2022,"B32058","Lansdowne T Stop","Year Round","Boston",27,400,4,14,42.34734473,-71.10016808,653243,6,59.6,76.2,0.08,108,65
2022,"B32058","Lansdowne T Stop","Year Round","Boston",27,400,4,14,42.34734473,-71.10016808,653243,7,68.5,86.5,0.02,108,65
2022,"B32058","Lansdowne T Stop","Year Round","Boston",27,400,4,14,42.34734473,-71.10016808,653243,8,68.1,85.2,0.05,108,65
2022,"B32058","Lansdowne T Stop","Year Round","Boston",27,400,4,14,42.34734473,-71.10016808,653243,9,58.2,72.2,0.09,108,65
2022,"B32059","Whittier St Health Center","Year Round","Boston",19,443,7,14,42.33286288,-71.09218862,653243,6,59.6,76.2,0.08,13,10
2022,"B32059","Whittier St Health Center","Year Round","Boston",19,443,7,14,42.33286288,-71.09218862,653243,7,68.5,86.5,0.02,13,10
2022,"B32059","Whittier St Health Center","Year Round","Boston",19,443,7,14,42.33286288,-71.09218862,653243,8,68.1,85.2,0.05,13,10
2022,"B32059","Whittier St Health Center","Year Round","Boston",19,443,7,14,42.33286288,-71.09218862,653243,9,58.2,72.2,0.09,13,10
2022,"B32060","700 Commonwealth Ave.","Year Round","Boston",16,446,1,14,42.34960945,-71.10391524,653243,6,59.6,76.2,0.08,179,131
2022,"B32060","700 Commonwealth Ave.","Year Round","Boston",16,446,1,14,42.34960945,-71.10391524,653243,7,68.5,86.5,0.02,179,131
2022,"B32060","700 Commonwealth Ave.","Year Round","Boston",16,446,1,14,42.34960945,-71.10391524,653243,8,68.1,85.2,0.05,179,131
2022,"B32060","700 Commonwealth Ave.","Year Round","Boston",16,446,1,14,42.34960945,-71.10391524,653243,9,58.2,72.2,0.09,179,131
2022,"B32061","One Beacon St","Year Round","Boston",16,529,8,37,42.35847764,-71.0613513,653243,6,59.6,76.2,0.08,45,29
2022,"B32061","One Beacon St","Year Round","Boston",16,529,8,37,42.35847764,-71.0613513,653243,7,68.5,86.5,0.02,45,29
2022,"B32061","One Beacon St","Year Round","Boston",16,529,8,37,42.35847764,-71.0613513,653243,8,68.1,85.2,0.05,45,29
2022,"B32061","One Beacon St","Year Round","Boston",16,529,8,37,42.35847764,-71.0613513,653243,9,58.2,72.2,0.09,45,29
2022,"B32062","Forsyth St at Huntington Ave","Year Round","Boston",15,554,8,19,42.339202,-71.090511,653243,6,59.6,76.2,0.08,349,303
2022,"B32062","Forsyth St at Huntington Ave","Year Round","Boston",15,554,8,19,42.339202,-71.090511,653243,7,68.5,86.5,0.02,349,303
2022,"B32062","Forsyth St at Huntington Ave","Year Round","Boston",15,554,8,19,42.339202,-71.090511,653243,8,68.1,85.2,0.05,349,303
2022,"B32062","Forsyth St at Huntington Ave","Year Round","Boston",15,554,8,19,42.339202,-71.090511,653243,9,58.2,72.2,0.09,349,303
2022,"B32063","St. Alphonsus St at Tremont St","Year Round","Boston",18,558,6,12,42.33329255,-71.10124648,653243,6,59.6,76.2,0.08,151,130
2022,"B32063","St. Alphonsus St at Tremont St","Year Round","Boston",18,558,6,12,42.33329255,-71.10124648,653243,7,68.5,86.5,0.02,151,130
2022,"B32063","St. Alphonsus St at Tremont St","Year Round","Boston",18,558,6,12,42.33329255,-71.10124648,653243,8,68.1,85.2,0.05,151,130
2022,"B32063","St. Alphonsus St at Tremont St","Year Round","Boston",18,558,6,12,42.33329255,-71.10124648,653243,9,58.2,72.2,0.09,151,130
2022,"B32064","Flat 9 at Whittier","Year Round","Boston",15,560,6,18,42.33420351,-71.08767617,653243,6,59.6,76.2,0.08,16,13
2022,"B32064","Flat 9 at Whittier","Year Round","Boston",15,560,6,18,42.33420351,-71.08767617,653243,7,68.5,86.5,0.02,16,13
2022,"B32064","Flat 9 at Whittier","Year Round","Boston",15,560,6,18,42.33420351,-71.08767617,653243,8,68.1,85.2,0.05,16,13
2022,"B32064","Flat 9 at Whittier","Year Round","Boston",15,560,6,18,42.33420351,-71.08767617,653243,9,58.2,72.2,0.09,16,13
2022,"C23045","Morton St T","Winter Storage","Boston",15,343,0,6,42.28072514,-71.08617242,653243,6,59.6,76.2,0.08,3,2
2022,"C23045","Morton St T","Winter Storage","Boston",15,343,0,6,42.28072514,-71.08617242,653243,7,68.5,86.5,0.02,3,2
2022,"C23045","Morton St T","Winter Storage","Boston",15,343,0,6,42.28072514,-71.08617242,653243,8,68.1,85.2,0.05,3,2
2022,"C23045","Morton St T","Winter Storage","Boston",15,343,0,6,42.28072514,-71.08617242,653243,9,58.2,72.2,0.09,3,2
2022,"C32000","Tremont St at E Berkeley St","Year Round","Boston",19,4,5,31,42.345392,-71.069616,653243,6,59.6,76.2,0.08,161,109
2022,"C32000","Tremont St at E Berkeley St","Year Round","Boston",19,4,5,31,42.345392,-71.069616,653243,7,68.5,86.5,0.02,161,109
2022,"C32000","Tremont St at E Berkeley St","Year Round","Boston",19,4,5,31,42.345392,-71.069616,653243,8,68.1,85.2,0.05,161,109
2022,"C32000","Tremont St at E Berkeley St","Year Round","Boston",19,4,5,31,42.345392,-71.069616,653243,9,58.2,72.2,0.09,161,109
2022,"C32001","Roxbury Crossing T Stop - Columbus Ave at Tremont St","Year Round","Boston",23,27,5,15,42.331184,-71.095171,653243,6,59.6,76.2,0.08,190,163
2022,"C32001","Roxbury Crossing T Stop - Columbus Ave at Tremont St","Year Round","Boston",23,27,5,15,42.331184,-71.095171,653243,7,68.5,86.5,0.02,190,163
2022,"C32001","Roxbury Crossing T Stop - Columbus Ave at Tremont St","Year Round","Boston",23,27,5,15,42.331184,-71.095171,653243,8,68.1,85.2,0.05,190,163
2022,"C32001","Roxbury Crossing T Stop - Columbus Ave at Tremont St","Year Round","Boston",23,27,5,15,42.331184,-71.095171,653243,9,58.2,72.2,0.09,190,163
2022,"C32002","Boston Medical Center - E Concord St at Harrison Ave","Winter Storage","Boston",19,13,0,16,42.33639915,-71.07306711,653243,6,59.6,76.2,0.08,151,133
2022,"C32002","Boston Medical Center - E Concord St at Harrison Ave","Winter Storage","Boston",19,13,0,16,42.33639915,-71.07306711,653243,7,68.5,86.5,0.02,151,133
2022,"C32002","Boston Medical Center - E Concord St at Harrison Ave","Winter Storage","Boston",19,13,0,16,42.33639915,-71.07306711,653243,8,68.1,85.2,0.05,151,133
2022,"C32002","Boston Medical Center - E Concord St at Harrison Ave","Winter Storage","Boston",19,13,0,16,42.33639915,-71.07306711,653243,9,58.2,72.2,0.09,151,133
2022,"C32003","Back Bay T Stop - Dartmouth St at Stuart St","Year Round","Boston",19,16,6,30,42.34807412,-71.07657015,653243,6,59.6,76.2,0.08,190,150
2022,"C32003","Back Bay T Stop - Dartmouth St at Stuart St","Year Round","Boston",19,16,6,30,42.34807412,-71.07657015,653243,7,68.5,86.5,0.02,190,150
2022,"C32003","Back Bay T Stop - Dartmouth St at Stuart St","Year Round","Boston",19,16,6,30,42.34807412,-71.07657015,653243,8,68.1,85.2,0.05,190,150
2022,"C32003","Back Bay T Stop - Dartmouth St at Stuart St","Year Round","Boston",19,16,6,30,42.34807412,-71.07657015,653243,9,58.2,72.2,0.09,190,150
2022,"C32004","Massachusetts Ave at Columbus Ave","Year Round","Boston",14,57,5,27,42.340835,-71.0816197,653243,6,59.6,76.2,0.08,168,130
2022,"C32004","Massachusetts Ave at Columbus Ave","Year Round","Boston",14,57,5,27,42.340835,-71.0816197,653243,7,68.5,86.5,0.02,168,130
2022,"C32004","Massachusetts Ave at Columbus Ave","Year Round","Boston",14,57,5,27,42.340835,-71.0816197,653243,8,68.1,85.2,0.05,168,130
2022,"C32004","Massachusetts Ave at Columbus Ave","Year Round","Boston",14,57,5,27,42.340835,-71.0816197,653243,9,58.2,72.2,0.09,168,130
2022,"C32005","Washington St at Lenox St","Year Round","Boston",15,51,3,17,42.33509899,-71.07903779,653243,6,59.6,76.2,0.08,83,68
2022,"C32005","Washington St at Lenox St","Year Round","Boston",15,51,3,17,42.33509899,-71.07903779,653243,7,68.5,86.5,0.02,83,68
2022,"C32005","Washington St at Lenox St","Year Round","Boston",15,51,3,17,42.33509899,-71.07903779,653243,8,68.1,85.2,0.05,83,68
2022,"C32005","Washington St at Lenox St","Year Round","Boston",15,51,3,17,42.33509899,-71.07903779,653243,9,58.2,72.2,0.09,83,68
2022,"C32006","Washington St at Rutland St","Year Round","Boston",27,39,1,18,42.3385146,-71.07404083,653243,6,59.6,76.2,0.08,209,174
2022,"C32006","Washington St at Rutland St","Year Round","Boston",27,39,1,18,42.3385146,-71.07404083,653243,7,68.5,86.5,0.02,209,174
2022,"C32006","Washington St at Rutland St","Year Round","Boston",27,39,1,18,42.3385146,-71.07404083,653243,8,68.1,85.2,0.05,209,174
2022,"C32006","Washington St at Rutland St","Year Round","Boston",27,39,1,18,42.3385146,-71.07404083,653243,9,58.2,72.2,0.09,209,174
2022,"C32007","Prudential Center - 101 Huntington Ave","Year Round","Boston",18,21,8,23,42.34652004,-71.08065777,653243,6,59.6,76.2,0.08,181,137
2022,"C32007","Prudential Center - 101 Huntington Ave","Year Round","Boston",18,21,8,23,42.34652004,-71.08065777,653243,7,68.5,86.5,0.02,181,137
2022,"C32007","Prudential Center - 101 Huntington Ave","Year Round","Boston",18,21,8,23,42.34652004,-71.08065777,653243,8,68.1,85.2,0.05,181,137
2022,"C32007","Prudential Center - 101 Huntington Ave","Year Round","Boston",18,21,8,23,42.34652004,-71.08065777,653243,9,58.2,72.2,0.09,181,137
2022,"C32008","Boylston St at Fairfield St","Year Round","Boston",19,61,6,20,42.34880382,-71.08236909,653243,6,59.6,76.2,0.08,152,97
2022,"C32008","Boylston St at Fairfield St","Year Round","Boston",19,61,6,20,42.34880382,-71.08236909,653243,7,68.5,86.5,0.02,152,97
2022,"C32008","Boylston St at Fairfield St","Year Round","Boston",19,61,6,20,42.34880382,-71.08236909,653243,8,68.1,85.2,0.05,152,97
2022,"C32008","Boylston St at Fairfield St","Year Round","Boston",19,61,6,20,42.34880382,-71.08236909,653243,9,58.2,72.2,0.09,152,97
2022,"C32009","Dorchester Ave at Gillette Park","Year Round","Boston",15,63,0,16,42.34404051,-71.05737627,653243,6,59.6,76.2,0.08,73,51
2022,"C32009","Dorchester Ave at Gillette Park","Year Round","Boston",15,63,0,16,42.34404051,-71.05737627,653243,7,68.5,86.5,0.02,73,51
2022,"C32009","Dorchester Ave at Gillette Park","Year Round","Boston",15,63,0,16,42.34404051,-71.05737627,653243,8,68.1,85.2,0.05,73,51
2022,"C32009","Dorchester Ave at Gillette Park","Year Round","Boston",15,63,0,16,42.34404051,-71.05737627,653243,9,58.2,72.2,0.09,73,51
2022,"C32010","Congress St at Sleeper St","Winter Storage","Boston",19,64,0,22,42.3510045,-71.04930013,653243,6,59.6,76.2,0.08,142,90
2022,"C32010","Congress St at Sleeper St","Winter Storage","Boston",19,64,0,22,42.3510045,-71.04930013,653243,7,68.5,86.5,0.02,142,90
2022,"C32010","Congress St at Sleeper St","Winter Storage","Boston",19,64,0,22,42.3510045,-71.04930013,653243,8,68.1,85.2,0.05,142,90
2022,"C32010","Congress St at Sleeper St","Winter Storage","Boston",19,64,0,22,42.3510045,-71.04930013,653243,9,58.2,72.2,0.09,142,90
2022,"C32012","Andrew T Stop - Dorchester Ave at Dexter St","Winter Storage","Boston",15,113,0,4,42.33073333,-71.05699851,653243,6,59.6,76.2,0.08,52,29
2022,"C32012","Andrew T Stop - Dorchester Ave at Dexter St","Winter Storage","Boston",15,113,0,4,42.33073333,-71.05699851,653243,7,68.5,86.5,0.02,52,29
2022,"C32012","Andrew T Stop - Dorchester Ave at Dexter St","Winter Storage","Boston",15,113,0,4,42.33073333,-71.05699851,653243,8,68.1,85.2,0.05,52,29
2022,"C32012","Andrew T Stop - Dorchester Ave at Dexter St","Winter Storage","Boston",15,113,0,4,42.33073333,-71.05699851,653243,9,58.2,72.2,0.09,52,29
